0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.490725732	0.623887813	0.597585189	0.594981271	0.578791869	0.589351326	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491322702	0.624970621	0.598047817	0.596486056	0.580179489	0.591600144	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491514677	0.625076967	0.597598958	0.596902722	0.581616873	0.5929995	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.491387808	0.625851423	0.597600335	0.597567815	0.581815207	0.594870269	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.49121924	0.625967211	0.597222614	0.597528803	0.581694043	0.595008546	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491174001	0.625765991	0.597368103	0.597438651	0.581851268	0.595545983	0
0.491068375	0.625724292	0.596955502	0.597746152	0.581370938	0.595943373	0
0.491068375	0.625724292	0.596955502	0.597746152	0.581370938	0.595943373	0
0.491068375	0.625724292	0.596955502	0.597746152	0.581370938	0.595943373	0
0.491068375	0.625724292	0.596955502	0.597746152	0.581370938	0.595943373	0
0.491068375	0.625724292	0.596955502	0.597746152	0.581370938	0.595943373	0
