1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
1.091853451549817722e+00,8.284943111210754108e-01,9.173367445342128779e-01,1.045293800392475658e+00,7.361080870469071114e-01,6.615735049594687611e-01
