-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.635765086247670475e+00,-7.392793573087235171e-01,-6.536135325348594316e-01,-6.454296106791912457e-01,-8.275552000952073328e-01,-1.119327246004867105e+00
-1.738254792875587373e+00,-6.667433597167201631e-01,-7.232595725700594613e-01,-6.794350114576976907e-01,-1.122235596485009035e+00,-9.349393574095971049e-01
-1.738254792875587373e+00,-6.667433597167201631e-01,-7.232595725700594613e-01,-6.794350114576976907e-01,-1.122235596485009035e+00,-9.349393574095971049e-01
-1.738254792875587373e+00,-6.667433597167201631e-01,-7.232595725700594613e-01,-6.794350114576976907e-01,-1.122235596485009035e+00,-9.349393574095971049e-01
